Restaurant ID,Restaurant Name,City,Address,Locality,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes,Country Name,url,featured_image,share_url
18412894,Cake Walk,New Delhi,"A-127, Katwaria Sarai, Qutab Institutional Area, New Delhi",Qutab Institutional Area,77.1855515,28.5408514,"Bakery, Fast Food",100,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,India,https://www.zomato.com/ncr/cake-walk-qutab-institutional-area-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/4/18412894/9d3d08305474c927bfd5fd2390437932_featured_v2.jpg,
18312463,Chhotu Restaurant,New Delhi,"F-93, Katwaria Sarai, Ground Floor, Near Shiv Mandir, Qutab Institutional Area, New Delhi",Qutab Institutional Area,77.186376,28.5424845,North Indian,350,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,India,https://www.zomato.com/ncr/chhotu-restaurant-qutab-institutional-area-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/3/18312463/e7bb3436887ab907ed683c6551a24e4a_featured_v2.jpg,
18332442,Dabbba Wala Home Away,New Delhi,"67/2, Near Gumbad, Katwaria Sarai, Qutab Institutional Area, New Delhi",Qutab Institutional Area,77.182736,28.539589,North Indian,550,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,1,India,https://www.zomato.com/ncr/dabbba-wala-home-away-qutab-institutional-area-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,,
18345771,Foodieholic,New Delhi,"F-154, Katwaria Saria, Qutab Institutional Area, New Delhi",Qutab Institutional Area,77.18569312,28.54150757,"Chinese, North Indian, South Indian",200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,India,https://www.zomato.com/ncr/foodieholic-qutab-institutional-area-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,,
18414497,Fourteen Eleven Tea Cafe,New Delhi,"H-164, Katwaria Sarai, New Delhi, Qutab Institutional Area, New Delhi",Qutab Institutional Area,77.1852381,28.5419777,Fast Food,150,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1,India,https://www.zomato.com/ncr/fourteen-eleven-tea-cafe-qutab-institutional-area-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/7/18414497/7a59eb0336fafe3ec68fe16ff328cbec_featured_v2.jpg,
18355275,Hungry Folks Food Corner,New Delhi,"House 20, Katwaria Sarai, Qutab Institutional Area, New Delhi",Qutab Institutional Area,77.1857394,28.5416196,"Fast Food, North Indian, Chinese",600,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,3,India,https://www.zomato.com/ncr/hungry-folks-food-corner-qutab-institutional-area-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,,
18398593,Hungry Folks,New Delhi,"House 220, Katwaria Sarai, Qutab Institutional Area, New Delhi",Qutab Institutional Area,0,0,"North Indian, Chinese",500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0,India,https://www.zomato.com/ncr/hungry-folks-qutab-institutional-area-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,,
18312455,Hussain - UP Ki Mashoor Biryani,New Delhi,"Sabzi Mandi, Katwaria Sarai Main Road, Qutab Institutional Area, New Delhi",Qutab Institutional Area,77.1862789,28.5415131,Biryani,150,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1,India,https://www.zomato.com/ncr/hussain-up-ki-mashoor-biryani-qutab-institutional-area-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,,
18025131,Just Vada Pav,New Delhi,"Shop 2, Ground Floor, 124-A/1, Qutab Institutional Area, New Delhi",Qutab Institutional Area,77.18585833,28.54039444,Street Food,100,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,3,India,https://www.zomato.com/ncr/just-vada-pav-1-qutab-institutional-area-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/1/18025131/aedf6327df075766b508971feb3e74cb_featured_v2.jpg,
18161591,Mangal Ji and Gupta Ji Dhaba,New Delhi,"Near IIFT, Opposite Sahaj Yog Mandir, Qutab Institutional Area, New Delhi",Qutab Institutional Area,77.1884819,28.5361558,North Indian,350,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1,India,https://www.zomato.com/ncr/mangal-ji-and-gupta-ji-dhaba-qutab-institutional-area-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,,
18312459,Pandey Ji Restaurant,New Delhi,"F-226, Katwaria Sarai, Qutab Institutional Area, New Delhi",Qutab Institutional Area,77.18608741,28.54186954,"North Indian, Chinese",150,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,India,https://www.zomato.com/ncr/pandey-ji-restaurant-qutab-institutional-area-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,,
302573,Quality Restaurant,New Delhi,"F-124, Basement, Katwaria Sarai, Qutab Institutional Area, New Delhi",Qutab Institutional Area,77.1857753,28.5413154,North Indian,350,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,3,India,https://www.zomato.com/ncr/quality-restaurant-qutab-institutional-area-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,,
18352264,Ravi Ke Parathe,New Delhi,"F-114, Katwaria Sarai, Qutab Institutional Area, New Delhi",Qutab Institutional Area,77.1864086,28.54151493,North Indian,100,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2,India,https://www.zomato.com/ncr/ravi-ke-parathe-qutab-institutional-area-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,,
3555,Sahara Restaurant,New Delhi,"F-94, Katwaria Sarai, Near Panchayat Ghar, Qutab Institutional Area, New Delhi",Qutab Institutional Area,77.1863386,28.5418908,"North Indian, Mughlai",400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,3,India,https://www.zomato.com/ncr/sahara-restaurant-qutab-institutional-area-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/5/3555/64eeddecd413b7b1eeab51fbe534c0be_featured_v2.jpg,
18414494,Shere-E-Punjab,New Delhi,"Near Main Gate, Sanjay Park, Katwaria Sarai, Qutab Institutional Area, New Delhi",Qutab Institutional Area,77.182236,28.536976,"North Indian, Chinese",400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1,India,https://www.zomato.com/ncr/shere-e-punjab-qutab-institutional-area-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/4/18414494/30768848884a7174ba292d5b66f0fa91_featured_v2.jpg,
18306540,Shree Jagannath Restaurant,New Delhi,"F-44, Gummad Wali Gali, Katwaria Sarai, Qutab Institutional Area, New Delhi",Qutab Institutional Area,0,0,North Indian,350,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,India,https://www.zomato.com/ncr/shree-jagannath-restaurant-qutab-institutional-area-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,,
18153550,Sumona Restaurant,New Delhi,"F-95, Katwaria Sarai, Near Shiv Mandir, Qutab Institutional Area, New Delhi",Qutab Institutional Area,77.18650181,28.54210988,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,3,India,https://www.zomato.com/ncr/sumona-restaurant-qutab-institutional-area-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/0/18153550/77c22842574b0a6cbce2cb87a85816ce_featured_v2.jpg,
18439705,The Hubbub Cafe and Restaurant,New Delhi,"2, Lalitaksh Singh Lakra Marg, Jia Sarai, Qutab Institutional Area, New Delhi",Qutab Institutional Area,77.189514,28.546945,North Indian,500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0,India,https://www.zomato.com/ncr/the-hubbub-cafe-and-restaurant-qutab-institutional-area-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,,
7809,Welcome Fast Food & Parantha,New Delhi,"F/100, Katwaria Sarai, Qutab Institutional Area, New Delhi",Qutab Institutional Area,77.1856278,28.542264,"Chinese, Fast Food",100,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,India,https://www.zomato.com/ncr/welcome-fast-food-parantha-qutab-institutional-area-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/9/7809/712a35f760471bae3de602899e668e3d_featured_v2.jpg,
307171,Abdul Muradabadi Chicken,New Delhi,"Kashmiri Market, Sector 1, R K Puram, New Delhi",R K Puram,77.1802838,28.5645773,North Indian,350,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,11,India,https://www.zomato.com/ncr/abdul-muradabadi-chicken-r-k-puram-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/1/307171/08ce7271def750434de16126b98d57b2_featured_v2.jpg,
300271,Anupam Sweets,New Delhi,"Shop 1, Main Market, Sector 12, R K Puram, New Delhi",R K Puram,77.1759708,28.5750988,"Mithai, Street Food",100,Indian Rupees(Rs.),No,No,No,No,1,2.5,Orange,Average,17,India,https://www.zomato.com/ncr/anupam-sweets-r-k-puram-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/1/300271/124aab429a4d2bc260c929ca1fc6f2fd_featured_v2.jpg,
345,Colonel's Kababz,New Delhi,"K 11, Som Vihar Apartments, R K Puram, New Delhi",R K Puram,77.1738591,28.5724323,"North Indian, Mughlai",900,Indian Rupees(Rs.),Yes,Yes,No,No,2,3.2,Orange,Average,67,India,https://www.zomato.com/ncr/colonels-kababz-r-k-puram-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/chains/0/60/1cc2c97f1762dbc6d7ea0e3ab8c401c2_featured_v2.jpg,
307865,Green Chick Chop,New Delhi,"Shop 13, Sector 8 Market, R K Puram, New Delhi",R K Puram,77.1675179,28.5726799,"Raw Meats, North Indian, Fast Food",350,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,10,India,https://www.zomato.com/ncr/green-chick-chop-r-k-puram-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/chains/8/1458/ee618b7fd43279f1329097d429f732b7_featured_v2.jpg,
307168,Jasmine Fast Food Centre,New Delhi,"Outside Tamil Sangam Building, Tamil Sangam Marg, R K Puram, New Delhi",R K Puram,77.1779476,28.5642644,"North Indian, South Indian, Chinese",200,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,11,India,https://www.zomato.com/ncr/jasmine-fast-food-centre-r-k-puram-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/8/307168/ffd0790c7262c07d0d79d3aa75054377_featured_v2.jpg,
1859,Khalsa Restaurant,New Delhi,"10, Sector 1 Market, R K Puram, New Delhi",R K Puram,77.1818562,28.5643243,North Indian,600,Indian Rupees(Rs.),No,Yes,No,No,2,2.9,Orange,Average,102,India,https://www.zomato.com/ncr/khalsa-restaurant-r-k-puram-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/9/1859/fa946518a4ad63efe52e4d4e37fc39e0_featured_v2.jpg,
301229,Kitchen King,New Delhi,"Shop 8, Sector 9 Market, R K Puram, New Delhi",R K Puram,77.1728257,28.5734538,"North Indian, Chinese",450,Indian Rupees(Rs.),No,Yes,No,No,1,2.6,Orange,Average,53,India,https://www.zomato.com/ncr/kitchen-king-r-k-puram-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/9/301229/8bbe790257230a5c36171170f98e89ad_featured_v2.jpg,
307169,Laxmi Corner,New Delhi,"Outside Tamil Sangam Building, R K Puram, New Delhi",R K Puram,77.1779027,28.5644842,North Indian,150,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,5,India,https://www.zomato.com/ncr/laxmi-corner-r-k-puram-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/9/307169/41aa1dcfd242e61180a1aa6ddd0070e6_featured_v2.jpg,
306291,Nazeer Delicacies,New Delhi,"K-28, Kashmiri Market, Vivekanand Marg, R K Puram, New Delhi",R K Puram,77.1807331,28.5650684,"North Indian, Mughlai",650,Indian Rupees(Rs.),No,Yes,No,No,2,3.3,Orange,Average,163,India,https://www.zomato.com/ncr/nazeer-delicacies-r-k-puram-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/chains/1/306291/042437b4daf0073d5e59b297a94b6986_featured_v2.jpg,
18428880,Vdesi,New Delhi,"D 36, Mohan Singh Market, Sector 6, R K Puram, New Delhi",R K Puram,77.1760591,28.5661453,"Chinese, North Indian",400,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,5,India,https://www.zomato.com/ncr/vdesi-r-k-puram-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/0/18428880/1a38e69993904716f4be43e91a102ce2_featured_v2.jpg,
3381,Alkakori Alkauser,New Delhi,"30, Vasant Place Market, Near Malai Temple, R K Puram, New Delhi",R K Puram,77.1672392,28.5651411,"Mughlai, North Indian",800,Indian Rupees(Rs.),No,Yes,No,No,2,3.7,Yellow,Good,629,India,https://www.zomato.com/ncr/alkakori-alkauser-r-k-puram-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/1/3381/8aa7c89f42317f49ab3bb23573b775e9_featured_v2.jpg,
8853,Mathew's Cafe,New Delhi,"Outside Tamil Sangam, Tamil Sangam Marg, R K Puram, New Delhi",R K Puram,77.1778359,28.5647542,South Indian,200,Indian Rupees(Rs.),No,No,No,No,1,3.7,Yellow,Good,148,India,https://www.zomato.com/ncr/mathews-cafe-r-k-puram-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/3/8853/6cbdac0c17a3e13ef047218c910a4f5f_featured_v2.jpg,
301154,Supreme Bakery,New Delhi,"17, Sector 8 Market, R K Puram, New Delhi",R K Puram,77.1672793,28.5726386,"Bakery, Fast Food",250,Indian Rupees(Rs.),No,No,No,No,1,3.9,Yellow,Good,193,India,https://www.zomato.com/ncr/supreme-bakery-r-k-puram-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/4/301154/caf449b3872769521c231228d94229a5_featured_v2.jpg,
309365,The Midnight Heroes,New Delhi,"R K Puram, New Delhi",R K Puram,77.175631,28.567461,"North Indian, Biryani, Chinese, Fast Food",950,Indian Rupees(Rs.),No,Yes,Yes,No,2,3.6,Yellow,Good,447,India,https://www.zomato.com/ncr/the-midnight-heroes-r-k-puram-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/5/309365/3171047b5c457a360fab96f5e709fee5_featured_v2.jpg,
18427212,"34, Chowringhee Lane",New Delhi,"Shop 68, Vasant Place Market, Sector 6, R K Puram, New Delhi",R K Puram,77.1672543,28.5652136,"Fast Food, Mughlai, Armenian",350,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,India,https://www.zomato.com/ncr/34-chowringhee-lane-r-k-puram-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/2/18427212/5ae4cc35089208a9ff081d9ab062ce22_featured_v2.jpg,
313127,Aggarwal Sweets,New Delhi,"Shop 3, R K Puram, New Delhi",R K Puram,77.181991,28.5647404,"South Indian, Chinese, Mithai",200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,India,https://www.zomato.com/ncr/aggarwal-sweets-r-k-puram-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,,
18486867,Alam Biryani,New Delhi,"Outside Tamil Sangam Building, R K Puram, New Delhi",R K Puram,77.1784594,28.5642458,Biryani,100,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,India,https://www.zomato.com/ncr/alam-biryani-r-k-puram-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,,
18472665,Behrouz Biryani,New Delhi,"Shop 11, 1st Floor, Sector 8 Market, R K Puram, New Delhi",R K Puram,77.1671335,28.5724166,Biryani,600,Indian Rupees(Rs.),No,Yes,No,No,2,0,White,Not rated,0,India,https://www.zomato.com/ncr/behrouz-biryani-r-k-puram-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/chains/2/18363082/6b9f81a4938907e2bac21aa937077ac7_featured_v2.jpg,
18486861,Biryani Point,New Delhi,"Opposite Sangam Cinema Bus Stand, Sector 9, R K Puram, New Delhi",R K Puram,77.173904,28.5737361,"South Indian, Biryani",150,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1,India,https://www.zomato.com/ncr/biryani-point-r-k-puram-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/1/18486861/e8f2df2b6879a00c6221067439435dd1_featured_v2.jpg,
18396151,Chinese Hut,New Delhi,"Near GGS Dispensary, Sector 4, R K Puram, New Delhi",R K Puram,77.1793853,28.5626093,"Chinese, Fast Food",300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,India,https://www.zomato.com/ncr/chinese-hut-r-k-puram-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/1/18396151/3d8f236540839bb8a2242eda3223ec5e_featured_v2.jpg,
18434343,Dada Ka Dhaba,New Delhi,"D 41, Mohan Singh Market, Sector-6, R K Puram, New Delhi",R K Puram,77.1760606,28.5660557,"North Indian, Mughlai",500,Indian Rupees(Rs.),No,Yes,No,No,2,0,White,Not rated,0,India,https://www.zomato.com/ncr/dada-ka-dhaba-r-k-puram-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/3/18434343/66c2c96fb622a30e46819fd0e9aa3d4b_featured_v2.jpg,
18478389,Die Bí_ckerei,New Delhi,"Aradhana Enclave, Sector 13, R K Puram, New Delhi",R K Puram,77.1784867,28.5751601,"Bakery, Desserts",500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0,India,https://www.zomato.com/ncr/die-bäckerei-r-k-puram-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,,
18472663,Faaso's,New Delhi,"Shop 11, 1st Floor, Sector 8 Market, R K Puram, New Delhi",R K Puram,77.1670746,28.5723659,"North Indian, Fast Food",600,Indian Rupees(Rs.),No,Yes,No,No,2,0,White,Not rated,1,India,https://www.zomato.com/ncr/faasos-r-k-puram-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/chains/2/18349892/5379eb848d220fc83b7e0098313d474b_featured_v2.jpg,
18486866,Gupta Ji Ka Dhaba,New Delhi,"D 42, Mohan Singh Market, Sector 6, R K Puram, New Delhi",R K Puram,77.1762403,28.5659833,"North Indian, Mughlai, Armenian",200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,India,https://www.zomato.com/ncr/gupta-ji-ka-dhaba-r-k-puram-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/6/18486866/24e91081db4a49f28a7b5257e4ba8a38_featured_v2.jpg,
18486869,Hot & Tasty,New Delhi,"39/3, Near Ram Mandir, Mohammdpur, R K Puram, New Delhi",R K Puram,77.1884619,28.5658333,Chinese,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,India,https://www.zomato.com/ncr/hot-tasty-r-k-puram-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/9/18486869/dcf34abc2b16ab09c2366330f340bb4f_featured_v2.jpg,
18486845,Kaka Da Dhaba,New Delhi,"R.K. Puram Sector 12, R K Puram, New Delhi",R K Puram,77.1741183,28.5771926,North Indian,100,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,India,https://www.zomato.com/ncr/kaka-da-dhaba-r-k-puram-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/5/18486845/35ddea6455dfedebb2e8b410085a8c96_featured_v2.jpg,
18325509,Kingdom Restaurant,New Delhi,"73, Vasant Place Complex, Sector 6, R K Puram, New Delhi",R K Puram,77.167479,28.5652799,Chinese,650,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,1,India,https://www.zomato.com/ncr/kingdom-restaurant-r-k-puram-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/9/18325509/156c7a3b131ab2eb9dce388106a06fff_featured_v2.jpg,
18352268,Little Delhi,New Delhi,"Opposite Pillar 5, Raghu Nagar Pankha Road, R K Puram, New Delhi",R K Puram,77.1761505,28.5659747,North Indian,500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0,India,https://www.zomato.com/ncr/little-delhi-r-k-puram-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/8/18352268/ded67ac531ca397e131401908f4399e6_featured_v2.jpg,
18289261,Million Kitchen,New Delhi,"R K Puram, New Delhi",R K Puram,77.1791157,28.5629421,"North Indian, South Indian, Bakery, Italian",350,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1,India,https://www.zomato.com/million-kitchen?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,,
18352180,Ok Indian & Chinese Food Corner,New Delhi,"Shop A RZ-53/54, Gali 14, Pankha Road, R K Puram, New Delhi",R K Puram,77.10044246,28.60913476,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,India,https://www.zomato.com/ncr/ok-indian-chinese-food-corner-r-k-puram-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/0/18352180/0e245e2a03501f06cda82543cfefc7d8_featured_v2.jpg,
18469974,Ovenstory Pizza,New Delhi,"Sector 8 Market, R K Puram, New Delhi",R K Puram,77.1668949,28.5726176,"Pizza, Fast Food",500,Indian Rupees(Rs.),No,Yes,No,No,2,0,White,Not rated,1,India,https://www.zomato.com/ncr/ovenstory-pizza-r-k-puram-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/chains/1/18412861/39556833060f2ef05becd856319e33b8_featured_v2.jpg,
18489530,Pakeeza Chicken Corner,New Delhi,Vasant Complex Secter 6 R.K. Puram,R K Puram,77.1675125,28.5652412,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,India,https://www.zomato.com/ncr/pakeeza-chicken-corner-r-k-puram-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/0/18489530/2254cbf3500fabf802e8855c5f57a3f9_featured_v2.jpg,
